id	tweet	subtask_a	subtask_b	subtask_c
63019	@USER Funny.  She had no problem sleeping her way into Congress.	NOT	NULL	NULL
29985	@USER @USER To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.	OFF	TIN	IND
12719	@USER @USER The Pope is complicit.   Make no mistake.   Anyone who harms a child . . .	OFF	TIN	IND
34521	@USER @USER At least you got to experience the 90s though. These 90s and 2000s born missed out on a great decade. It's been an increasingly worse shit show since lol	OFF	UNT	NULL
16450	"Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones URL  Truth decay""... #maga. We're doomed."""	OFF	TIN	IND
69688	@USER Answer: DiFi and Antifa Democrats have NO sense of decency remaining	NOT	NULL	NULL
68388	"@USER The Kavanaugh debacle has given me a great number of new accounts to mute on both the Maga side and the blue wave side. Seems nobody stops and thinks, Does this argument help my side, or harm it?"""""	NOT	NULL	NULL
42566	@USER @USER Cult religion?	NOT	NULL	NULL
49310	"@USER All voting is strategic. My comment re: whiteness"" was meant to show how white liberals ignore that fact in making blanket aasertions about voting D, &amp; when they turn criticism of Biden into an opportunity to lecture ppl in ""safe"" D states that they MUST vote Dem. It's inane."""	NOT	NULL	NULL
73788	@USER It seems Christine Ford was an ANTIFA member! Wiped her social media accounts. What is her involvement in the leftist vandalism in California?	NOT	NULL	NULL
18639	@USER How about juxtapositioning that next to all the conservatives who think it shouldn't be investigated at all? Or are you more interested in slanted BS than actual justice? URL	NOT	NULL	NULL
19629	@USER @USER @USER @USER @USER The Tea Party was the symptom not the cause. It started with Jerry Falwell and the Moral Majority that was formed in the 1970s. The GOP aligned with them as social conservatives rather than sticking with their fiscal conservative platform. The Tea Party grew out of that.	NOT	NULL	NULL
84132	@USER I wish I was a short as you. OOF. Im just as tall as Okabe and you are a size of R/Luka. lol URL	NOT	NULL	NULL
11856	@USER liberals drink their own Kool-aid. They live in these bubbles and they think a lot of people like them.  If they could see themselves how clownish they look and act.	OFF	TIN	OTH
21722	@USER @USER @USER He is	NOT	NULL	NULL
69441	@USER Fuckin poisonous group of people. As soon as someone hands me a hat with a propeller on top... I'm out.  Find another company to work for lemmings.	OFF	TIN	GRP
12310	"@USER Conservatives who quit rather than fight betray every claim that cons are patriots"" &amp; ""will fight for our Constitution."" It reveals extremism &amp; defeatism at once. Dems KNOW they will win if they stick together. History PROVES it."""	OFF	TIN	GRP
17057	@USER Fake News spewing lies again ! Patriot Voters do not approve of Kaepernick and his Socialist Nike Ads!!👎🏼👎🏼👎🏼🤮🔥👹	NOT	NULL	NULL
36569	@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...	NOT	NULL	NULL
63296	"@USER Easy for him to say - he gets brownie points"" for this without having to do any negotiating and if it goes sour, he gets to accuse the federal liberals whom he hates.  Good politics, Dougie!"""	NOT	NULL	NULL
82496	@USER Another “perfect” teacher!!!	NOT	NULL	NULL
89369	@USER The far right is making no noise now.  Antifa is burning down schools and attacking people.  Deal with reality	NOT	NULL	NULL
24575	@USER lets stretch bitches	OFF	TIN	IND
83918	@USER @USER This pope is a dope!	OFF	TIN	IND
63685	@USER That may be but as far as the gun thing goes it shows the total distopia that can result from gun control. Only criminals and corrupt cops have guns in Mexico and the average citizen is at t their complete mercy	NOT	NULL	NULL
83443	@USER Yeah if a officer wants to watch his career go down the shitter ........	NOT	NULL	NULL
93958	@USER @USER Her name is Justice. She demands he is innocent	NOT	NULL	NULL
62148	"@USER @USER She says she is deeply religious"" ... she did not say ""which"" religion  ... satanists are very religious  ... Peace"""	OFF	TIN	GRP
56399	#ownthelibs interesting documentation of reactionary behavior from conservatives  URL	NOT	NULL	NULL
77041	@USER @USER it was amazing!!! ❤️❤️❤️ alex n infowars!!	NOT	NULL	NULL
71433	@USER @USER @USER How the fuck can he detect an attitude through a text bubble?	OFF	UNT	NULL
69853	@USER This is going to backfire for the liberals...badly. I'm guessing Feinstein was fixing to retire because this should sink her.	NOT	NULL	NULL
29195	@USER I don’t recall a President ever taking random questions for a long period of time and answering almost everyone of them.  And liberals accuse him of being a king or tyrant?  Pretty accommodating.	NOT	NULL	NULL
22149	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Perhaps you have also forgotten:  URL	NOT	NULL	NULL
85376	@USER Chelsea Clinton(CFR)	NOT	NULL	NULL
43102	@USER @USER Thank you @USER . America is respected again! #MAGA #KAG2018 #VoteRedToSaveAmerica	NOT	NULL	NULL
73528	@USER @USER Yes! I got Twitter account just to follow him : )	NOT	NULL	NULL
55808	@USER Dave has every right to be on the exact wrong side of an argument!	NOT	NULL	NULL
40944	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER not what the conclusions says in the paper. do you know what experiments they did? you are just like an creationist that blindly believe what the news says. You are like an catholic that beliees every word of the pope.	NOT	NULL	NULL
54939	Now THIS makes sense. #QAnon @USER #MAGA #WalkAway URL	NOT	NULL	NULL
99078	@USER @USER @USER Shit up	OFF	UNT	NULL
36167	@USER Eye just want rice Lmfaoooooooo	NOT	NULL	NULL
16803	@USER @USER @USER @USER Ron DeSantis' cheesy ass MAGA commercials were cringeworthy.	NOT	NULL	NULL
71527	@USER Fuck you are killing me lately 😂	OFF	TIN	IND
31077	@USER Hectares cultivated with poppy for opium grew exponentially like never before during Obama thou. I bet you celebrated his troop retreat. Myanmar made so much money with the opium they're building a bigger totally modern port	NOT	NULL	NULL
70010	@USER @USER @USER God will take care of @USER  He is down but he was never totally out	NOT	NULL	NULL
89572	@USER As usual the poll was the outlier of all polls asking the same questions.   Lol	NOT	NULL	NULL
44826	"@USER The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news."""	OFF	TIN	GRP
77146	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER It was surprising how fast Reagan passed gun control in Cali when the Black Panthers armed themselves.	NOT	NULL	NULL
69245	You can draw a straight line btwn ppl who think:  @USER is truthful MSM lies #Kavanaugh is treated unfairly #CodyWilson was set up Zimmerman was right A wall is good Refugees are terrorists #BlackLivesMatter is racist Reverse racism is real Kap is disrespectful #MAGA	OFF	TIN	GRP
43388	@USER Hope it’s full of pot holes and smells like shit	OFF	TIN	IND
72446	"@USER sex games will make you feel like you're actully having sex or, as ign would describe it it really makes you feel like you're fucking some whore in an alleyway"""""	OFF	UNT	NULL
77762	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Sexist...could be a crazy gentlewoman #LuLz	NOT	NULL	NULL
75997	@USER You mean exactly like conservatives are attacking this current victim??	OFF	TIN	IND
83231	@USER @USER @USER Are you suggesting that I fall for that? I certainly do not support the liberals vis-à-ve Democrats agenda. Read my Tweets. I’m on the right so VOTE GOP 🇺🇸.	NOT	NULL	NULL
97842	"@USER @USER Awesome! Every antifa should go through this Initiation""😜"""	NOT	NULL	NULL
86747	.@USER says she’s a Republican in the mold of Lincoln and Reagan. Supports gun control.	NOT	NULL	NULL
65284	#Tories #Labour #GE2017 #Conservatives Conservatives URL Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first… URL	NOT	NULL	NULL
57742	@USER @USER There is an MP from New Brunswick that may want some encouragement. URL	NOT	NULL	NULL
90713	@USER @USER @USER I do have one more serious question though. I am wondering if liberal men actually have balls or is this a birth defect? What would ever happen if the left and right went at each other. LGBT be your front line??Antifa next??	NOT	NULL	NULL
42778	@USER idc if you suck i just wanna have fuuun	OFF	TIN	IND
57526	@USER @USER @USER @USER @USER #Antifa #AltLeft @USER to go with Richard Simmons stalker @USER	NOT	NULL	NULL
84246	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸	NOT	NULL	NULL
48992	@USER Thank Mr. President.  Please declassify the docs closer to the election so we can all see how corrupt the Dems are.  MAGA.	NOT	NULL	NULL
41808	"@USER Do all liberals"" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?"""	NOT	NULL	NULL
76880	@USER After hisself is committed somewhere.	NOT	NULL	NULL
23960	@USER Obama owns #ANTIFA and #BLM.  Still want to discuss the rise of radicalism?	NOT	NULL	NULL
29236	@USER @USER WiiU is not even a real console.	NOT	NULL	NULL
58125	NEVER. STOP. WINNING.  #QAnon #MAGA #WWG1WGA #Winning  @USER @USER @USER @USER @USER @USER @USER URL	NOT	NULL	NULL
25476	@USER @USER @USER Really you should read what Blake said. You are just another man completely missing the point	NOT	NULL	NULL
20965	@USER You are a beautiful model &amp; HWs were jealous of that. I agree that Kendall should stay how she is &amp; not have all that phony plastic surgery like her sisters. I don't event recognize Khloe anymore. Kylie needs to stop w/fillers. She's pretty on her own &amp; not overdue it	NOT	NULL	NULL
55224	"@USER So tired of the spicy I know the far right includes literal murderers and far right terrorism is on the rise, but antifa are just as bad because I think they broke a window once."""""	NOT	NULL	NULL
11950	Just vote for god sake and move on.  It be a non issue in 3 months. Do not allow libtards to veer you into the trap.  Harden the fuck up and let’s go! Seriously  #Kavanagh  #scotus  #maga	OFF	TIN	IND
85283	@USER Antifa is a domestic terror organisation though.	NOT	NULL	NULL
84359	"2/5 Basic argument: Canada passed gun laws, but ALL gun crime did not stop. Therefore.... gun regulation is ineffective. Only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime"" is article by gun advocate Gary Mauser."""	OFF	TIN	GRP
84187	@USER @USER WHY ! DO the gun control people believe legal owners are not following current laws ? You fools. It is about making the citizens of the USA defenseless.	OFF	TIN	OTH
22188	@USER You are the most talented person I have ever met in my life. please stay healthy and do not get sick.  You are an extraordinary being that shines with its own light.            I LOVE YOU SO MUCH BABY !! 💜❤💜	NOT	NULL	NULL
19729	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The deeper in they get the less likely to scrap or even stop... we need it scrapped now before more wasted on it and before more contracts signed.	NOT	NULL	NULL
83522	Another Russian MoD  MAGA FAIL URL	NOT	NULL	NULL
99586	@USER @USER Son please don’t make me cry today because I never saw this shit	OFF	UNT	NULL
10332	#meDIAtoo  Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL	NOT	NULL	NULL
39056	@USER I’m a sick fuck I like to quick fuck	OFF	UNT	NULL
27416	@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag	OFF	UNT	NULL
73715	@USER @USER If you are new to Q or interested in Q here is a link to the post URL and watch pursuit of truth on YouTube. He is easy to follow.  Enjoy the show!!	NOT	NULL	NULL
